bus_0069b.1,bus_0069b.2,bus_0069b.3,bus_0065.1,bus_0065.2,bus_0065.3,bus_0066.1,bus_0066.2,bus_0066.3,bus_0067.1,bus_0067.2,bus_0067.3,bus_0068.1,bus_0068.2,bus_0068.3,bus_0069.1,bus_0069.2,bus_0069.3,bus_0070.1,bus_0070.2,bus_0070.3,bus_0071.1,bus_0071.2,bus_0071.3,bus_0072.1,bus_0072.2,bus_0072.3,bus_0073.1,bus_0073.2,bus_0073.3,bus_0074.1,bus_0074.2,bus_0074.3,bus_0075.1,bus_0075.2,bus_0075.3,bus_0069a.1,bus_0069a.2,bus_0069a.3,bus_0076.1,bus_0076.2,bus_0076.3,bus_0077.1,bus_0077.2,bus_0077.3,bus_0078.1,bus_0078.2,bus_0078.3,bus_0079.1,bus_0079.2,bus_0079.3,bus_0080.1,bus_0080.2,bus_0080.3,bus_0081.1,bus_0081.2,bus_0081.3,bus_0082.1,bus_0082.2,bus_0082.3,bus_0083.1,bus_0083.2,bus_0083.3,bus_0084.1,bus_0084.2,bus_0084.3,bus_0085.1,bus_0085.2,bus_0085.3,bus_0086.1,bus_0086.2,bus_0086.3,bus_0087.1,bus_0087.2,bus_0087.3,bus_0088.1,bus_0088.2,bus_0088.3,bus_0089.1,bus_0089.2,bus_0089.3,bus_0090.1,bus_0090.2,bus_0090.3,bus_0091.1,bus_0091.2,bus_0091.3,bus_0092.1,bus_0092.2,bus_0092.3,bus_0093.1,bus_0093.2,bus_0093.3,bus_0094.1,bus_0094.2,bus_0094.3,bus_0095.1,bus_0095.2,bus_0095.3,bus_0096.1,bus_0096.2,bus_0096.3,bus_0097.1,bus_0097.2,bus_0097.3,bus_0098.1,bus_0098.2,bus_0098.3,bus_0099.1,bus_0099.2,bus_0099.3,bus_0100.1,bus_0100.2,bus_0100.3,bus_0101.1,bus_0101.2,bus_0101.3,bus_0102.1,bus_0102.2,bus_0102.3,bus_0103.1,bus_0103.2,bus_0103.3,bus_0104.1,bus_0104.2,bus_0104.3,bus_0105.1,bus_0105.2,bus_0105.3,bus_0106.1,bus_0106.2,bus_0106.3,bus_0107.1,bus_0107.2,bus_0107.3
-0.028339242,-120.0272851,119.9723829,-0.03055831,-120.0301696,119.9706536,-0.030558309,-120.0301696,119.9706536,-0.03055829,-120.0301696,119.9706536,-0.030558269,-120.0301696,119.9706536,-0.030558214,-120.0301696,119.9706537,-0.032559499,-120.032967,119.9689625,-0.036280088,-120.0381417,119.9658015,-0.040735537,-120.0443454,119.9620042,-0.046102134,-120.051819,119.9574293,-0.047528726,-120.0531446,119.9559478,-0.032234173,-120.0321907,119.9695712,-0.029452627,-120.0287251,119.9715096,-0.034184993,-120.0337045,119.9677527,-0.036163256,-120.0352396,119.9659086,-0.038513684,-120.0370634,119.9637176,-0.038541396,-120.037098,119.9637025,-0.040172784,-120.0384353,119.9620762,-0.04011291,-120.0383381,119.9622007,-0.040996769,-120.0391246,119.9612388,-0.043054193,-120.0407406,119.9592706,-0.045067657,-120.0423559,119.9573474,-0.047063275,-120.0439568,119.9554413,-0.049018471,-120.0455253,119.9535738,-0.04951338,-120.0459639,119.9530647,-0.050021882,-120.0462855,119.9526138,-0.051062966,-120.0470742,119.9516178,-0.052069714,-120.0478369,119.9506547,-0.05120393,-120.0465124,119.9515921,-0.049507229,-120.0439169,119.9534292,-0.048700747,-120.0426941,119.9542578,-0.048119615,-120.0418131,119.9548548,-0.046980535,-120.0400867,119.956025,-0.046427984,-120.0392494,119.9565926,-0.046291556,-120.0390426,119.9567327,-0.054747,-120.0514331,119.9484354,-0.056693246,-120.0540476,119.9468218,-0.056693281,-120.0540476,119.9468218,-0.059710624,-120.0580648,119.9443026,-0.06299772,-120.0624417,119.9415577,-0.066913044,-120.0676558,119.9382877,-0.069766075,-120.0714557,119.9359045,-0.070235732,-120.0718878,119.9354227,-0.070497763,-120.0723652,119.9353225,-0.071990965,-120.0734223,119.9337918
-0.026482635,-120.0261424,119.97396,-0.028577568,-120.0289355,119.9723013,-0.028577567,-120.0289355,119.9723013,-0.028577548,-120.0289355,119.9723013,-0.028577527,-120.0289355,119.9723013,-0.028577472,-120.0289354,119.9723014,-0.029540569,-120.0302804,119.9715025,-0.031359101,-120.0327696,119.9700101,-0.033145098,-120.0352089,119.9685458,-0.035296165,-120.0381472,119.9667821,-0.035904825,-120.0386733,119.9662235,-0.031248295,-120.0324976,119.9702441,-0.02753744,-120.0275421,119.9731237,-0.034495586,-120.0353055,119.9671305,-0.037788711,-120.038153,119.963973,-0.041701564,-120.0415364,119.9602215,-0.041875765,-120.0417793,119.9600711,-0.044281269,-120.0439019,119.9575833,-0.044199655,-120.0438525,119.9575936,-0.045514424,-120.0450371,119.9563445,-0.048589772,-120.0477026,119.9534484,-0.051576483,-120.0502555,119.9506403,-0.054536822,-120.052786,119.9478571,-0.057437295,-120.0552652,119.9451302,-0.058059354,-120.0558687,119.9444943,-0.059146904,-120.0566518,119.9435498,-0.06092077,-120.0580905,119.9419101,-0.0626362,-120.0594818,119.9403245,-0.062764734,-120.0594755,119.9403537,-0.063016444,-120.0594631,119.9404111,-0.063233654,-120.0595669,119.9402778,-0.06339002,-120.0596416,119.9401819,-0.063696147,-120.059788,119.9399942,-0.063844471,-120.0598589,119.9399033,-0.063881075,-120.0598764,119.9398809,-0.064804886,-120.0623834,119.9386677,-0.066381404,-120.0644928,119.9374632,-0.066381439,-120.0644928,119.9374632,-0.068780631,-120.0677,119.9356412,-0.071394278,-120.0711942,119.9336561,-0.074507389,-120.0753567,119.9312915,-0.076775822,-120.0783902,119.9295682,-0.077446276,-120.0790056,119.928874,-0.076600146,-120.0780916,119.9298095,-0.076053323,-120.0775075,119.9304226
-0.020672756,-120.0201877,119.9793541,-0.022264122,-120.0222986,119.9781449,-0.022264121,-120.0222986,119.9781449,-0.022264101,-120.0222986,119.978145,-0.02226408,-120.0222986,119.978145,-0.022264026,-120.0222986,119.978145,-0.02374161,-120.0243672,119.976857,-0.026492177,-120.0282108,119.9744122,-0.029748893,-120.0327651,119.9715096,-0.033671533,-120.0382514,119.9680128,-0.034742425,-120.0392502,119.9668379,-0.023514773,-120.0237975,119.9774358,-0.02146213,-120.0212374,119.9787508,-0.024788362,-120.0248528,119.9761701,-0.026079834,-120.0259229,119.9748866,-0.027614222,-120.0271943,119.9733618,-0.027739901,-120.0273689,119.9732547,-0.028529921,-120.0280271,119.97238,-0.028179367,-120.0277026,119.9727046,-0.029178478,-120.028626,119.9717087,-0.030805823,-120.0300166,119.9701323,-0.032727316,-120.0316649,119.9682886,-0.034631773,-120.0332986,119.9664612,-0.036497648,-120.0348992,119.9646709,-0.036509217,-120.0349115,119.9646558,-0.038351849,-120.0364902,119.9628973,-0.040275755,-120.038141,119.961057,-0.042136297,-120.0397374,119.9592774,-0.041762022,-120.0390719,119.9598312,-0.041028455,-120.0377678,119.9609164,-0.039916613,-120.0360914,119.9621068,-0.039115492,-120.0348836,119.9629644,-0.037545324,-120.0325168,119.9646451,-0.036783711,-120.031369,119.9654603,-0.03659567,-120.0310856,119.9656616,-0.045214131,-120.0440021,119.9566244,-0.047451555,-120.0471026,119.9546956,-0.04745159,-120.0471026,119.9546955,-0.050888719,-120.0518776,119.951705,-0.054633163,-120.0570801,119.9484464,-0.059093296,-120.0632779,119.9445642,-0.062343357,-120.0677949,119.9417347,-0.062963698,-120.0683645,119.9410942,-0.062925314,-120.0686148,119.9411812,-0.06406258,-120.0697044,119.939769
-0.039087243,-120.0395581,119.9616782,-0.042252905,-120.0438603,119.9591044,-0.042252904,-120.0438603,119.9591044,-0.042252884,-120.0438603,119.9591044,-0.042252863,-120.0438603,119.9591045,-0.042252808,-120.0438603,119.9591045,-0.043992536,-120.04634,119.9575624,-0.047223994,-120.0509603,119.9546608,-0.050793627,-120.0560899,119.9514251,-0.055093188,-120.0622693,119.9475269,-0.056250053,-120.0634166,119.9462548,-0.045762564,-120.0487013,119.9563286,-0.040697328,-120.0417273,119.9603762,-0.050147178,-120.0526168,119.95243,-0.054593771,-120.0565876,119.9484765,-0.059877278,-120.0613059,119.943779,-0.060117293,-120.0616403,119.9435723,-0.063363344,-120.0645831,119.9404897,-0.063396834,-120.0645346,119.9404715,-0.064959848,-120.0661126,119.938965,-0.068931568,-120.0697248,119.9354189,-0.073173642,-120.0735692,119.9316296,-0.077378363,-120.0773797,119.9278739,-0.081498156,-120.0811133,119.9241941,-0.082140876,-120.0817051,119.923555,-0.084406072,-120.0837798,119.9216506,-0.087423378,-120.0865466,119.9190114,-0.090341382,-120.0892223,119.9164591,-0.091361965,-120.0905261,119.9157893,-0.093361682,-120.093081,119.9144769,-0.094491077,-120.0945453,119.9137041,-0.095304605,-120.0956002,119.9131474,-0.096898508,-120.0976674,119.9120568,-0.097671355,-120.0986699,119.911528,-0.097862141,-120.0989174,119.9113975,-0.09270982,-120.0925999,119.9144031,-0.094431539,-120.0950554,119.9129084,-0.094431574,-120.0950554,119.9129084,-0.097111763,-120.0988567,119.9106044,-0.100031519,-120.1029983,119.908094,-0.103509236,-120.1079321,119.9051035,-0.106043346,-120.1115277,119.9029241,-0.106400772,-120.1118567,119.9025584,-0.106840542,-120.1126739,119.9022493,-0.108464189,-120.1142264,119.900818
-0.025807699,-120.0266164,119.9747212,-0.027921716,-120.0294658,119.9731402,-0.027921715,-120.0294658,119.9731402,-0.027921695,-120.0294658,119.9731403,-0.027921674,-120.0294658,119.9731403,-0.027921619,-120.0294658,119.9731403,-0.029846718,-120.0321715,119.9714942,-0.033422761,-120.0371854,119.9684154,-0.037718463,-120.0432148,119.9647043,-0.042892631,-120.0504784,119.9602331,-0.044270152,-120.0517808,119.9587857,-0.029411012,-120.0314618,119.9721588,-0.026875994,-120.0280453,119.9739331,-0.03106682,-120.0330008,119.9707709,-0.032745886,-120.0345614,119.9693636,-0.034740784,-120.0364156,119.9676916,-0.034880372,-120.0366098,119.9675719,-0.035976352,-120.0376571,119.9666003,-0.035630071,-120.037321,119.9669546,-0.0367784,-120.0384495,119.9658631,-0.03877957,-120.0403153,119.9641499,-0.040866324,-120.0422295,119.9623811,-0.042934564,-120.0441268,119.9606281,-0.044960892,-120.0459856,119.9589106,-0.045145057,-120.0461495,119.9587419,-0.046652525,-120.0475542,119.9574876,-0.04840772,-120.0491816,119.9560112,-0.050105075,-120.0507555,119.9545835,-0.050885795,-120.0517299,119.9541465,-0.052415485,-120.0536395,119.9532903,-0.052945762,-120.0542631,119.9530836,-0.053327668,-120.0547124,119.9529348,-0.054075759,-120.0555927,119.9526435,-0.054438416,-120.0560196,119.9525024,-0.054527935,-120.056125,119.9524675,-0.051334274,-120.0524737,119.9535724,-0.05222782,-120.0537228,119.9528373,-0.052227855,-120.0537228,119.9528373,-0.053588728,-120.0556372,119.9517232,-0.055071171,-120.0577228,119.9505095,-0.056836783,-120.0602071,119.9490639,-0.058123247,-120.0620175,119.9480105,-0.058562148,-120.0624214,119.9475608,-0.057954525,-120.061791,119.9481954,-0.057418218,-120.0613916,119.9487158
-0.030631251,-120.0313568,119.9693963,-0.033078032,-120.0347055,119.9675154,-0.033078031,-120.0347055,119.9675154,-0.033078011,-120.0347055,119.9675154,-0.03307799,-120.0347055,119.9675155,-0.033077936,-120.0347054,119.9675155,-0.03543339,-120.0379801,119.9655495,-0.039802656,-120.0440234,119.9618845,-0.044755271,-120.050864,119.9577411,-0.050720755,-120.0591051,119.9527489,-0.052282496,-120.060539,119.951136,-0.034736441,-120.036952,119.9663528,-0.031859611,-120.0330346,119.968459,-0.036567659,-120.0386742,119.9646349,-0.038424628,-120.0404206,119.9628929,-0.040630931,-120.0424956,119.9608232,-0.040730839,-120.0426336,119.9607397,-0.042074252,-120.0439726,119.9593706,-0.042025668,-120.0439702,119.9594437,-0.042777816,-120.0446661,119.9586679,-0.044543045,-120.0462794,119.9570245,-0.046417121,-120.0479636,119.9552999,-0.048274574,-120.0496329,119.9535906,-0.050094391,-120.0512683,119.9519161,-0.05050946,-120.0516587,119.9515291,-0.051132872,-120.0521916,119.9509406,-0.052210345,-120.0531495,119.9499286,-0.053252286,-120.0540758,119.94895,-0.052682346,-120.0531074,119.9497215,-0.051565365,-120.0512097,119.9512335,-0.050527603,-120.0495859,119.9524427,-0.049779852,-120.048416,119.9533139,-0.04831427,-120.0461236,119.9550213,-0.047603378,-120.0450118,119.9558494,-0.04742786,-120.0447373,119.9560539,-0.055666133,-120.0574778,119.9469052,-0.057420869,-120.0599511,119.9454185,-0.057420904,-120.0599511,119.9454185,-0.060103557,-120.0637546,119.943149,-0.063026015,-120.0678987,119.9406762,-0.066506974,-120.0728353,119.9377305,-0.069043462,-120.0764331,119.9355836,-0.069690006,-120.0770266,119.9349151,-0.069105666,-120.0765801,119.9355102,-0.06911996,-120.0767965,119.9354336
-0.026950389,-120.0275859,119.9725502,-0.029069069,-120.0305938,119.9707461,-0.029069068,-120.0305938,119.9707461,-0.029069049,-120.0305938,119.9707461,-0.029069027,-120.0305938,119.9707461,-0.029068973,-120.0305938,119.9707462,-0.029822211,-120.0316237,119.9701076,-0.031227001,-120.0335285,119.9688858,-0.032768227,-120.035624,119.9675417,-0.034624466,-120.0381481,119.9659227,-0.035134374,-120.0385954,119.9653642,-0.032013763,-120.0348212,119.9682255,-0.028019453,-120.0291039,119.9716408,-0.035665008,-120.0382493,119.9646691,-0.039367825,-120.0417258,119.9610625,-0.043767515,-120.0458566,119.9567773,-0.044048256,-120.0462469,119.9565372,-0.046553878,-120.048654,119.9538667,-0.046312711,-120.0484687,119.9541064,-0.048008206,-120.0500865,119.9523649,-0.051625454,-120.0534558,119.9488694,-0.055437332,-120.0569802,119.945204,-0.059215631,-120.0604735,119.941571,-0.062917601,-120.0638963,119.9380115,-0.063192642,-120.0641834,119.9377134,-0.066120442,-120.0668371,119.9349608,-0.06944383,-120.0698885,119.9317953,-0.0726579,-120.0728395,119.928734,-0.073474985,-120.0739907,119.9280963,-0.075075943,-120.0762465,119.9268468,-0.07645953,-120.0783447,119.9255734,-0.077456188,-120.0798563,119.924656,-0.079408957,-120.0828184,119.9228584,-0.080355843,-120.0842549,119.9219867,-0.080589597,-120.0846096,119.9217715,-0.075609808,-120.0770182,119.9261299,-0.077755685,-120.0800561,119.9242366,-0.07775572,-120.0800561,119.9242366,-0.081067195,-120.084753,119.9213045,-0.084674729,-120.0898704,119.9181097,-0.088971753,-120.0959668,119.9143035,-0.092102935,-120.1004098,119.9115294,-0.092478823,-120.1007559,119.9111447,-0.093229688,-120.1020252,119.9105204,-0.095397995,-120.1041656,119.9081751
-0.036171051,-120.0371063,119.9632837,-0.039026603,-120.0411312,119.9609154,-0.039026602,-120.0411312,119.9609154,-0.039026582,-120.0411311,119.9609154,-0.039026561,-120.0411311,119.9609154,-0.039026506,-120.0411311,119.9609155,-0.041445145,-120.0444882,119.9589047,-0.045928375,-120.0506788,119.9551596,-0.050988851,-120.0576629,119.9509374,-0.057084268,-120.0660769,119.9458502,-0.058673509,-120.0675359,119.944208,-0.041309679,-120.0444154,119.9589911,-0.037609612,-120.0391339,119.9620939,-0.04408454,-120.0470615,119.9562783,-0.046898514,-120.0497448,119.9535273,-0.050241977,-120.0529331,119.9502588,-0.050416294,-120.0531761,119.9501083,-0.052410379,-120.0551537,119.9479821,-0.052210985,-120.0550158,119.9481755,-0.053548351,-120.0562885,119.9468066,-0.056382374,-120.0589522,119.94407,-0.059528592,-120.0618927,119.9410484,-0.062647029,-120.0648072,119.9380535,-0.065702404,-120.0676627,119.9351193,-0.065694798,-120.067657,119.9351232,-0.068797593,-120.0705576,119.9321533,-0.072009263,-120.0735613,119.9290758,-0.075115278,-120.0764663,119.9260996,-0.075940622,-120.0777341,119.9253725,-0.077557759,-120.0802185,119.9239477,-0.078084782,-120.0808467,119.9237394,-0.078464344,-120.0812993,119.9235894,-0.079207842,-120.082186,119.9232958,-0.079568271,-120.082616,119.9231536,-0.07965724,-120.0827221,119.9231185,-0.077904065,-120.0803774,119.923683,-0.079931362,-120.0832207,119.9219261,-0.079931397,-120.0832207,119.9219261,-0.083061712,-120.0876096,119.9192073,-0.086471877,-120.0923915,119.9162448,-0.090533794,-120.0980881,119.9127156,-0.093493644,-120.1022396,119.9101434,-0.093777429,-120.102501,119.9098531,-0.094717981,-120.1039586,119.9090835,-0.097072302,-120.1061796,119.9066156
-0.032751658,-120.0323693,119.9671276,-0.035298187,-120.0358816,119.9649433,-0.035298186,-120.0358816,119.9649433,-0.035298167,-120.0358816,119.9649433,-0.035298145,-120.0358816,119.9649434,-0.035298091,-120.0358816,119.9649434,-0.037216019,-120.0385937,119.9632761,-0.040779062,-120.043632,119.9601479,-0.044853539,-120.0494126,119.9565631,-0.049761223,-120.0563763,119.9522442,-0.05107077,-120.0576427,119.9508466,-0.037604741,-120.0390101,119.9630687,-0.034036415,-120.0341389,119.9660187,-0.040503769,-120.0415195,119.9602811,-0.043443667,-120.0440642,119.9574542,-0.046936756,-120.0470878,119.9540956,-0.04717687,-120.0474223,119.9538889,-0.049125513,-120.0490811,119.9518522,-0.049019766,-120.0490539,119.9519276,-0.05020256,-120.05004,119.9507725,-0.05288136,-120.0523023,119.9482494,-0.055485845,-120.0544656,119.9457852,-0.058067288,-120.0566098,119.9433429,-0.060596485,-120.0587105,119.9409502,-0.061068308,-120.0591364,119.9404966,-0.062237732,-120.0600334,119.9393643,-0.063940656,-120.061406,119.9377188,-0.065587472,-120.0627333,119.9361276,-0.065561363,-120.0626295,119.9361955,-0.065510041,-120.0624262,119.9363286,-0.065876808,-120.062749,119.9360447,-0.06614092,-120.0629815,119.9358403,-0.066658189,-120.063437,119.9354401,-0.066908909,-120.0636578,119.9352461,-0.066970793,-120.0637124,119.9351983,-0.067716292,-120.0655808,119.9343485,-0.069263828,-120.067651,119.933055,-0.069263862,-120.067651,119.933055,-0.071662475,-120.0708327,119.9310272,-0.074275487,-120.0742991,119.9288179,-0.077387835,-120.0784285,119.9261861,-0.079655709,-120.0814378,119.9242681,-0.080028037,-120.0817805,119.9238871,-0.080253383,-120.0821724,119.923785,-0.081462867,-120.0830131,119.9224699
-0.028517562,-120.0281528,119.9716265,-0.030741532,-120.03112,119.9699232,-0.030741532,-120.03112,119.9699232,-0.030741512,-120.03112,119.9699232,-0.030741491,-120.03112,119.9699232,-0.030741436,-120.0311199,119.9699233,-0.032783042,-120.0339947,119.9681681,-0.036575825,-120.0393259,119.9648813,-0.040797857,-120.0452726,119.961212,-0.045883283,-120.0524365,119.9567913,-0.047238301,-120.053727,119.9553604,-0.03245307,-120.0332206,119.9688679,-0.029626589,-120.0296325,119.9707752,-0.034302432,-120.0347541,119.9670825,-0.036177815,-120.0363092,119.965272,-0.038406015,-120.0381568,119.9631209,-0.03865666,-120.0385058,119.9629054,-0.039646256,-120.0392614,119.9618372,-0.039246076,-120.0388984,119.9622296,-0.040480586,-120.0400117,119.9609892,-0.042569115,-120.0417623,119.9589993,-0.045014166,-120.0438352,119.9566814,-0.047437585,-120.0458898,119.9543842,-0.049811955,-120.0479028,119.9521334,-0.050033412,-120.0481015,119.9519303,-0.051785036,-120.0495626,119.9502336,-0.053832304,-120.0512849,119.9482624,-0.055812158,-120.0529505,119.9463562,-0.056173072,-120.0533467,119.9461156,-0.056880143,-120.0541232,119.9456445,-0.058140101,-120.0556598,119.9445924,-0.059047699,-120.0567668,119.9438345,-0.060825964,-120.058936,119.9423494,-0.06168823,-120.059988,119.9416294,-0.061901093,-120.0602477,119.9414516,-0.05794579,-120.0558018,119.944732,-0.059496825,-120.0578747,119.9435512,-0.05949686,-120.0578747,119.9435512,-0.061854118,-120.0610243,119.9417673,-0.06442208,-120.0644558,119.9398238,-0.067480771,-120.0685436,119.9375085,-0.069709547,-120.0715226,119.9358213,-0.070381256,-120.0721392,119.9351257,-0.069505387,-120.0711852,119.9360877,-0.068886084,-120.0705432,119.9367599
-0.01848222,-120.0186944,119.981409,-0.019933571,-120.020674,119.9802991,-0.01993357,-120.020674,119.9802991,-0.019933551,-120.020674,119.9802992,-0.01993353,-120.020674,119.9802992,-0.019933475,-120.0206739,119.9802992,-0.021570104,-120.0229679,119.9788751,-0.02461673,-120.0272296,119.9761771,-0.028103163,-120.0321214,119.9730818,-0.032302512,-120.0380143,119.9693528,-0.03344272,-120.0390866,119.9681116,-0.020677021,-120.0215978,119.9799225,-0.019206151,-120.0196833,119.9808572,-0.021349598,-120.0222338,119.9792775,-0.02203158,-120.0228787,119.9786235,-0.022841785,-120.0236448,119.9778465,-0.023011255,-120.023881,119.9777003,-0.023172643,-120.0240273,119.9774982,-0.022833863,-120.0237337,119.9778323,-0.023546244,-120.0244014,119.9771244,-0.024486621,-120.0252672,119.9762491,-0.025587818,-120.0262551,119.9752378,-0.026679199,-120.0272341,119.9742356,-0.027748422,-120.0281933,119.9732538,-0.027864303,-120.0282948,119.9731478,-0.028600337,-120.0289668,119.972462,-0.029484221,-120.0297693,119.9716407,-0.03033894,-120.0305454,119.9708464,-0.030063453,-120.0301518,119.9711983,-0.029523464,-120.0293805,119.971888,-0.028876727,-120.0282731,119.97275,-0.028410681,-120.0274753,119.9733711,-0.027497127,-120.0259117,119.9745885,-0.027053948,-120.0251534,119.975179,-0.026944523,-120.0249662,119.9753248,-0.031972759,-120.0327513,119.9695379,-0.033160447,-120.0343551,119.9685866,-0.033160482,-120.0343551,119.9685866,-0.034997164,-120.0368125,119.9671218,-0.036997973,-120.0394898,119.9655261,-0.039381057,-120.042679,119.9636253,-0.041117488,-120.0450032,119.9622402,-0.041129762,-120.045014,119.9622244,-0.042122727,-120.0463575,119.9614154,-0.044142853,-120.0480654,119.9594771
-0.023778567,-120.0247672,119.9746202,-0.025582184,-120.0274933,119.9729608,-0.025582184,-120.0274933,119.9729608,-0.025582164,-120.0274933,119.9729608,-0.025582143,-120.0274933,119.9729608,-0.025582088,-120.0274932,119.9729609,-0.026648742,-120.0290399,119.9719731,-0.028627977,-120.0319405,119.9701021,-0.030742669,-120.0350743,119.9680638,-0.03328967,-120.0388491,119.9656086,-0.033984157,-120.0395803,119.9647997,-0.027645396,-120.0305274,119.9711156,-0.024681859,-120.0261474,119.9737851,-0.030170734,-120.0329828,119.9684916,-0.032731658,-120.0354728,119.9658307,-0.035774438,-120.0384313,119.9626692,-0.035875118,-120.0385704,119.9625849,-0.037832252,-120.0405823,119.9603689,-0.03782532,-120.040574,119.9604448,-0.038804117,-120.0415817,119.9592704,-0.04122538,-120.043914,119.9567093,-0.043580453,-120.0461531,119.9542377,-0.045914688,-120.0483724,119.951788,-0.048201678,-120.0505467,119.9493879,-0.049001445,-120.0513014,119.948571,-0.048929435,-120.0513298,119.9484786,-0.049684495,-120.0521422,119.9475352,-0.050414634,-120.0529278,119.9466229,-0.05029582,-120.052916,119.9466345,-0.05006284,-120.0528928,119.9466575,-0.050568852,-120.0539038,119.9459137,-0.05093328,-120.0546321,119.9453779,-0.051647124,-120.0560591,119.9443282,-0.051993176,-120.0567512,119.9438193,-0.052078596,-120.056922,119.9436936,-0.051506721,-120.0545435,119.9456183,-0.052300589,-120.0557181,119.944888,-0.052300624,-120.0557181,119.944888,-0.053517728,-120.0575406,119.9437693,-0.05484354,-120.0595261,119.9425505,-0.056422571,-120.0618913,119.9410989,-0.057573067,-120.0636148,119.9400412,-0.057849775,-120.0638695,119.9397581,-0.057686468,-120.0638439,119.9399104,-0.057817049,-120.0641924,119.9396981
-0.020475533,-120.0209877,119.9789234,-0.022064865,-120.0232446,119.9776186,-0.022064864,-120.0232446,119.9776186,-0.022064845,-120.0232446,119.9776186,-0.022064824,-120.0232446,119.9776186,-0.022064769,-120.0232446,119.9776187,-0.023502755,-120.025226,119.976435,-0.026220717,-120.0288878,119.9742027,-0.029137461,-120.0327998,119.971812,-0.032650568,-120.0375122,119.968932,-0.033643637,-120.0383411,119.9679851,-0.023296267,-120.0250027,119.9766102,-0.021269627,-120.0221213,119.9782716,-0.024669957,-120.0263643,119.9750882,-0.026062941,-120.027745,119.9735449,-0.027717942,-120.0293853,119.9717113,-0.02777212,-120.029458,119.9716707,-0.028832614,-120.0305997,119.9703749,-0.02876252,-120.0306163,119.9704004,-0.029380549,-120.0311673,119.9697519,-0.030755059,-120.0324788,119.9682939,-0.032287513,-120.0339096,119.9667025,-0.033806356,-120.0353276,119.9651254,-0.035294407,-120.0367169,119.9635802,-0.035665853,-120.0370665,119.9632022,-0.036071185,-120.0374708,119.9627122,-0.036877112,-120.038253,119.9618116,-0.037656445,-120.0390094,119.9609407,-0.036996649,-120.0380778,119.961613,-0.035703592,-120.0362524,119.9629305,-0.034787786,-120.0348673,119.9638871,-0.034127893,-120.0338693,119.9645763,-0.032834476,-120.0319137,119.9659272,-0.032207076,-120.0309652,119.9665825,-0.03205217,-120.0307311,119.9667442,-0.039746885,-120.0419912,119.9591231,-0.041266515,-120.0441589,119.9578017,-0.04126655,-120.0441589,119.9578017,-0.043596144,-120.047503,119.9557775,-0.046133957,-120.0511464,119.953572,-0.049156717,-120.0554867,119.9509448,-0.051359298,-120.0586496,119.9490301,-0.051922624,-120.0591677,119.94845,-0.051446068,-120.0588365,119.9489288,-0.051516268,-120.0591175,119.948786
